PLZ Katalog Schweiz;;;;;
Land;Kanton;PLZ;Zusatzziffer;Gemeinde;Ort
Schweiz;TI;6986;2;Miglieglia;Miglieglia
Schweiz;TI;6995;0;Monteggio;Molinazzo di Monteggio
Schweiz;TI;6996;0;Monteggio;Ponte Cremenaga
Schweiz;TI;6998;0;Monteggio;Termine
Schweiz;TI;6922;0;Morcote;Morcote
Schweiz;TI;6933;0;Muzzano;Muzzano
Schweiz;TI;6991;0;Neggio;Neggio
Schweiz;TI;6986;0;Novaggio;Novaggio
Schweiz;TI;6945;0;Origlio;Origlio
Schweiz;TI;6900;9;Paradiso;Paradiso
Schweiz;TI;6946;0;Ponte Capriasca;Ponte Capriasca
Schweiz;TI;6946;0;Ponte Capriasca;Ponte Capriasca
Schweiz;TI;6988;0;Ponte Tresa;Ponte Tresa
Schweiz;TI;6948;0;Porza;Porza
Schweiz;TI;6984;0;Pura;Pura
Schweiz;TI;6821;0;Rovio;Rovio
Schweiz;TI;6825;0;Rovio;Capolago
Schweiz;TI;6942;0;Savosa;Savosa
Schweiz;TI;6997;0;Sessa;Sessa
Schweiz;TI;6924;0;Sorengo;Sorengo
Schweiz;TI;6807;0;Capriasca;Taverne
Schweiz;TI;6947;0;Capriasca;Vaglio
Schweiz;TI;6950;0;Capriasca;Tesserete
Schweiz;TI;6953;0;Capriasca;Lugaggia
Schweiz;TI;6954;0;Capriasca;Sala Capriasca
Schweiz;TI;6954;1;Capriasca;Bigorio
Schweiz;TI;6955;0;Capriasca;Cagiallo
Schweiz;TI;6955;1;Capriasca;Oggio
Schweiz;TI;6955;1;Capriasca;Oggio
Schweiz;TI;6956;0;Capriasca;Lopagno
Schweiz;TI;6957;0;Capriasca;Roveredo TI
Schweiz;TI;6958;0;Capriasca;Bidogno
Schweiz;TI;6958;2;Capriasca;Corticiasca
Schweiz;TI;6958;2;Capriasca;Corticiasca
Schweiz;TI;6960;0;Capriasca;Odogno
Schweiz;TI;6807;0;Torricella-Taverne;Taverne
Schweiz;TI;6808;0;Torricella-Taverne;Torricella
Schweiz;TI;6992;0;Vernate;Vernate
Schweiz;TI;6943;0;Vezia;Vezia
Schweiz;TI;6921;0;Vico Morcote;Vico Morcote
Schweiz;TI;6919;0;Collina d'Oro;Carabietta
Schweiz;TI;6925;0;Collina d'Oro;Gentilino
Schweiz;TI;6926;0;Collina d'Oro;Montagnola
Schweiz;TI;6927;0;Collina d'Oro;Agra
Schweiz;TI;6937;0;Alto Malcantone;Breno
Schweiz;TI;6938;0;Alto Malcantone;Vezio
Schweiz;TI;6938;1;Alto Malcantone;Fescoggia
Schweiz;TI;6939;1;Alto Malcantone;Mugena
Schweiz;TI;6939;2;Alto Malcantone;Arosio
Schweiz;TI;6802;0;Monteceneri;Rivera
Schweiz;TI;6803;0;Monteceneri;Camignolo
Schweiz;TI;6804;0;Monteceneri;Bironico
Schweiz;TI;6806;0;Monteceneri;Sigirino
Schweiz;TI;6809;0;Monteceneri;Medeglia
Schweiz;TI;6828;0;Balerna;Balerna
Schweiz;TI;6873;0;Castel San Pietro;Corteglia
Schweiz;TI;6874;0;Castel San Pietro;Castel San Pietro
Schweiz;TI;6875;0;Castel San Pietro;Monte
Schweiz;TI;6875;2;Castel San Pietro;Casima
Schweiz;TI;6875;3;Castel San Pietro;Campora
Schweiz;TI;6830;0;Chiasso;Chiasso
Schweiz;TI;6832;0;Chiasso;Pedrinate
Schweiz;TI;6832;1;Chiasso;Seseglio
Schweiz;TI;6877;0;Coldrerio;Coldrerio
Schweiz;TI;6825;0;Mendrisio;Capolago
Schweiz;TI;6850;0;Mendrisio;Mendrisio
Schweiz;TI;6852;0;Mendrisio;Genestrerio
Schweiz;TI;6853;0;Mendrisio;Ligornetto
Schweiz;TI;6862;0;Mendrisio;Rancate
Schweiz;TI;6863;0;Mendrisio;Besazio
Schweiz;TI;6864;0;Mendrisio;Arzo
Schweiz;TI;6865;0;Mendrisio;Tremona
Schweiz;TI;6866;0;Mendrisio;Meride
Schweiz;TI;6872;0;Mendrisio;Salorino
Schweiz;TI;6872;1;Mendrisio;Somazzo
Schweiz;TI;6834;0;Morbio Inferiore;Morbio Inferiore
Schweiz;TI;6883;0;Novazzano;Novazzano
Schweiz;TI;6826;0;Riva San Vitale;Riva San Vitale
Schweiz;TI;6854;0;Stabio;S. Pietro
Schweiz;TI;6855;0;Stabio;Stabio
Schweiz;TI;6833;0;Vacallo;Vacallo
Schweiz;TI;6835;0;Breggia;Morbio Superiore
Schweiz;TI;6837;0;Breggia;Caneggio
Schweiz;TI;6837;2;Breggia;Bruzella
Schweiz;TI;6838;0;Breggia;Muggio
Schweiz;TI;6838;2;Breggia;Cabbio
Schweiz;TI;6838;3;Breggia;Scudellate
Schweiz;TI;6839;0;Breggia;Sagno
Schweiz;TI;6710;0;Biasca;Biasca
Schweiz;TI;6702;0;Bellinzona;Claro
Schweiz;TI;6705;0;Riviera;Cresciano
Schweiz;TI;6707;0;Riviera;Iragna
Schweiz;TI;6526;0;Riviera;Prosito
Schweiz;TI;6527;0;Riviera;Lodrino
Schweiz;TI;6703;0;Riviera;Osogna
Schweiz;TI;6685;0;Bosco/Gurin;Bosco/Gurin
Schweiz;TI;6683;2;Campo (Vallemaggia);Niva (Vallemaggia)
Schweiz;TI;6684;0;Campo (Vallemaggia);Campo (Vallemaggia)
Schweiz;TI;6684;1;Campo (Vallemaggia);Cimalmotto
Schweiz;TI;6683;0;Cerentino;Cerentino
Schweiz;TI;6675;0;Cevio;Cevio
Schweiz;TI;6676;0;Cevio;Bignasco
Schweiz;TI;6690;0;Cevio;Cavergno
Schweiz;TI;6690;1;Cevio;S. Carlo (Val Bavona)
Schweiz;TI;6682;0;Linescio;Linescio
Schweiz;TI;6673;0;Maggia;Maggia
Schweiz;TI;6674;0;Maggia;Someo
Schweiz;TI;6674;2;Maggia;Riveo
Schweiz;TI;6677;1;Maggia;Aurigeno
Schweiz;TI;6677;2;Maggia;Moghegno
Schweiz;TI;6678;0;Maggia;Giumaglio
Schweiz;TI;6678;2;Maggia;Lodano
Schweiz;TI;6678;3;Maggia;Coglio
Schweiz;TI;6692;0;Lavizzara;Menzonio
Schweiz;TI;6692;1;Lavizzara;Brontallo
Schweiz;TI;6693;0;Lavizzara;Broglio
Schweiz;TI;6694;0;Lavizzara;Prato-Sornico
Schweiz;TI;6695;0;Lavizzara;Peccia
Schweiz;TI;6695;1;Lavizzara;Piano di Peccia
Schweiz;TI;6696;0;Lavizzara;Fusio
Schweiz;TI;6670;0;Avegno Gordevio;Avegno
Schweiz;TI;6672;0;Avegno Gordevio;Gordevio
Schweiz;TI;6809;0;Comunanza Cadenazzo/Montecener;Medeglia
Schweiz;TI;6652;0;Terre di Pedemonte;Tegna
Schweiz;TI;6653;0;Terre di Pedemonte;Verscio
Schweiz;TI;6654;0;Terre di Pedemonte;Cavigliano
Schweiz;TI;6655;0;Centovalli;Intragna
Schweiz;TI;6655;2;Centovalli;Verdasio
Schweiz;TI;6655;3;Centovalli;Rasa
Schweiz;TI;6656;0;Centovalli;Golino
Schweiz;TI;6657;0;Centovalli;Palagnedra
Schweiz;TI;6658;0;Centovalli;Borgnone
Schweiz;TI;6659;0;Centovalli;Camedo
Schweiz;TI;6659;9;Centovalli;Moneto
Schweiz;TI;6571;0;Gambarogno;Indemini
Schweiz;TI;6572;0;Gambarogno;Quartino
Schweiz;TI;6573;0;Gambarogno;Magadino
Schweiz;TI;6574;0;Gambarogno;Vira (Gambarogno)
Schweiz;TI;6575;0;Gambarogno;S. Nazzaro
Schweiz;TI;6575;1;Gambarogno;Vairano
Schweiz;TI;6576;0;Gambarogno;Gerra (Gambarogno)
Schweiz;TI;6577;0;Gambarogno;Ranzo
Schweiz;TI;6578;0;Gambarogno;Caviano
Schweiz;TI;6579;0;Gambarogno;Piazzogna
Schweiz;TI;6594;0;Gambarogno;Contone
Schweiz;VD;1860;0;Aigle;Aigle
Schweiz;VD;1880;0;Bex;Bex
Schweiz;VD;1880;2;Bex;Frenières-sur-Bex
Schweiz;VD;1880;3;Bex;Fenalet-sur-Bex
Schweiz;VD;1880;4;Bex;Les Plans-sur-Bex
Schweiz;VD;1880;5;Bex;Les Posses-sur-Bex
Schweiz;VD;1846;0;Chessel;Chessel
Schweiz;VD;1856;0;Corbeyrier;Corbeyrier
Schweiz;VD;1882;0;Gryon;Gryon
Schweiz;VD;1892;0;Lavey-Morcles;Lavey-Village
Schweiz;VD;1892;1;Lavey-Morcles;Lavey-les-Bains
Schweiz;VD;1892;2;Lavey-Morcles;Morcles
Schweiz;VD;1854;0;Leysin;Leysin
Schweiz;VD;1845;0;Noville;Noville
Schweiz;VD;1867;0;Ollon;Ollon VD
Schweiz;VD;1867;2;Ollon;St-Triphon
Schweiz;VD;1867;3;Ollon;Panex
Schweiz;VD;1884;0;Ollon;Villars-sur-Ollon
Schweiz;VD;1884;2;Ollon;Arveyes
Schweiz;VD;1884;3;Ollon;Huémoz
Schweiz;VD;1885;0;Ollon;Chesières
Schweiz;VD;1862;0;Ormont-Dessous;Les Mosses
Schweiz;VD;1862;2;Ormont-Dessous;La Comballaz
Schweiz;VD;1863;0;Ormont-Dessous;Le Sépey
Schweiz;VD;1866;0;Ormont-Dessous;La Forclaz VD
Schweiz;VD;1864;0;Ormont-Dessus;Vers-l'Eglise
Schweiz;VD;1865;0;Ormont-Dessus;Les Diablerets
Schweiz;VD;1847;0;Rennaz;Rennaz
Schweiz;VD;1852;0;Roche (VD);Roche VD
Schweiz;VD;1844;0;Villeneuve (VD);Villeneuve VD
Schweiz;VD;1853;0;Yvorne;Yvorne
Schweiz;VD;1143;0;Apples;Apples
Schweiz;VD;1170;0;Aubonne;Aubonne
Schweiz;VD;1174;2;Aubonne;Pizy
Schweiz;VD;1144;0;Ballens;Ballens
Schweiz;VD;1149;0;Berolle;Berolle
Schweiz;VD;1145;0;Bière;Bière
Schweiz;VD;1172;0;Bougy-Villars;Bougy-Villars
Schweiz;VD;1173;0;Féchy;Féchy
Schweiz;VD;1188;0;Gimel;Gimel
Schweiz;VD;1261;35;Longirod;Longirod
Schweiz;VD;1261;32;Marchissy;Marchissy
Schweiz;VD;1146;0;Mollens (VD);Mollens VD
Schweiz;VD;1174;0;Montherod;Montherod
Schweiz;VD;1188;2;Saint-George;St-George
Schweiz;VD;1176;0;Saint-Livres;St-Livres
Schweiz;VD;1187;0;Saint-Oyens;St-Oyens
Schweiz;VD;1189;0;Saubraz;Saubraz
Schweiz;VD;1580;0;Avenches;Avenches
Schweiz;VD;1580;2;Avenches;Oleyres
Schweiz;VD;1580;3;Avenches;Donatyre
Schweiz;VD;1588;0;Cudrefin;Cudrefin
Schweiz;VD;1595;0;Faoug;Faoug
Schweiz;VD;1584;0;Vully-les-Lacs;Villars-le-Grand
Schweiz;VD;1585;0;Vully-les-Lacs;Salavaux
Schweiz;VD;1585;2;Vully-les-Lacs;Bellerive VD
Schweiz;VD;1585;3;Vully-les-Lacs;Cotterd
Schweiz;VD;1586;0;Vully-les-Lacs;Vallamand
Schweiz;VD;1587;0;Vully-les-Lacs;Montmagny
Schweiz;VD;1587;1;Vully-les-Lacs;Constantine
Schweiz;VD;1589;0;Vully-les-Lacs;Chabrey
Schweiz;VD;1787;2;Vully-les-Lacs;Mur (Vully) VD
Schweiz;VD;1042;4;Bettens;Bettens
Schweiz;VD;1035;0;Bournens;Bournens
Schweiz;VD;1034;0;Boussens;Boussens
Schweiz;VD;1308;0;La Chaux (Cossonay);La Chaux (Cossonay)
Schweiz;VD;1148;7;Chavannes-le-Veyron;Chavannes-le-Veyron
Schweiz;VD;1316;0;Chevilly;Chevilly
Schweiz;VD;1304;0;Cossonay;Cossonay-Ville
Schweiz;VD;1304;3;Cossonay;Allens
Schweiz;VD;1116;0;Cottens (VD);Cottens VD
Schweiz;VD;1148;4;Cuarnens;Cuarnens
Schweiz;VD;1306;0;Daillens;Daillens
Schweiz;VD;1304;2;Dizy;Dizy
Schweiz;VD;1312;0;Eclépens;Eclépens
Schweiz;VD;1313;0;Ferreyres;Ferreyres
Schweiz;VD;1124;0;Gollion;Gollion
Schweiz;VD;1117;0;Grancy;Grancy
Schweiz;VD;1148;0;L'Isle;L'Isle
Schweiz;VD;1148;3;L'Isle;Villars-Bozon
Schweiz;VD;1148;9;L'Isle;La Coudre
Schweiz;VD;1307;0;Lussery-Villars;Lussery-Villars
Schweiz;VD;1148;2;Mauraz;Mauraz
Schweiz;VD;1031;0;Mex (VD);Mex VD
Schweiz;VD;1148;8;Moiry;Moiry VD
Schweiz;VD;1148;5;Mont-la-Ville;Mont-la-Ville
Schweiz;VD;1147;0;Montricher;Montricher
Schweiz;VD;1317;0;Orny;Orny
Schweiz;VD;1142;0;Pampigny;Pampigny
Schweiz;VD;1305;0;Penthalaz;Penthalaz
Schweiz;VD;1303;0;Penthaz;Penthaz
Schweiz;VD;1318;0;Pompaples;Pompaples
Schweiz;VD;1315;0;La Sarraz;La Sarraz
Schweiz;VD;1304;4;Senarclens;Senarclens
Schweiz;VD;1141;0;Sévery;Sévery
Schweiz;VD;1036;0;Sullens;Sullens
Schweiz;VD;1302;0;Vufflens-la-Ville;Vufflens-la-Ville
Schweiz;VD;1042;0;Assens;Assens
Schweiz;VD;1038;0;Bercher;Bercher
Schweiz;VD;1042;3;Bioley-Orjulaz;Bioley-Orjulaz
Schweiz;VD;1041;33;Bottens;Bottens
Schweiz;VD;1053;2;Bretigny-sur-Morrens;Bretigny-sur-Morrens
Schweiz;VD;1053;0;Cugy (VD);Cugy VD
Schweiz;VD;1040;0;Echallens;Echallens
Schweiz;VD;1417;0;Essertines-sur-Yverdon;Essertines-sur-Yverdon
Schweiz;VD;1417;2;Essertines-sur-Yverdon;Epautheyres
Schweiz;VD;1037;0;Etagnières;Etagnières
Schweiz;VD;1044;0;Fey;Fey
Schweiz;VD;1055;0;Froideville;Froideville
Schweiz;VD;1054;0;Morrens (VD);Morrens VD
Schweiz;VD;1377;0;Oulens-sous-Echallens;Oulens-sous-Echallens
Schweiz;VD;1416;0;Pailly;Pailly
Schweiz;VD;1375;0;Penthéréaz;Penthéréaz
Schweiz;VD;1041;32;Poliez-Pittet;Poliez-Pittet
Schweiz;VD;1046;0;Rueyres;Rueyres
Schweiz;VD;1040;3;Saint-Barthélemy (VD);St-Barthélemy VD
Schweiz;VD;1040;2;Villars-le-Terroir;Villars-le-Terroir
Schweiz;VD;1418;0;Vuarrens;Vuarrens
Schweiz;VD;1041;21;Montilliez;Dommartin
Schweiz;VD;1041;26;Montilliez;Naz
Schweiz;VD;1041;31;Montilliez;Poliez-le-Grand
Schweiz;VD;1043;0;Montilliez;Sugnens
Schweiz;VD;1376;0;Goumoëns;Goumoens-la-Ville
Schweiz;VD;1376;2;Goumoëns;Eclagnens
Schweiz;VD;1376;3;Goumoëns;Goumoens-le-Jux
Schweiz;VD;1427;0;Bonvillars;Bonvillars
Schweiz;VD;1452;0;Bullet;Les Rasses
Schweiz;VD;1453;0;Bullet;Bullet
Schweiz;VD;1424;0;Champagne;Champagne
Schweiz;VD;1426;0;Concise;Concise
Schweiz;VD;1426;1;Corcelles-près-Concise;Corcelles-près-Concise
Schweiz;VD;1420;0;Fiez;Fiez
Schweiz;VD;1421;0;Fontaines-sur-Grandson;Fontaines-sur-Grandson
Schweiz;VD;1429;0;Giez;Giez
Schweiz;VD;1421;2;Grandevent;Grandevent
Schweiz;VD;1422;0;Grandson;Grandson
Schweiz;VD;1453;2;Mauborget;Mauborget
Schweiz;VD;1428;2;Mutrux;Mutrux
Schweiz;VD;1431;2;Novalles;Novalles
Schweiz;VD;1425;0;Onnens (VD);Onnens VD
Schweiz;VD;1428;1;Provence;Provence
Schweiz;VD;1450;0;Sainte-Croix;Ste-Croix
Schweiz;VD;1450;2;Sainte-Croix;La Sagne (Ste-Croix)
Schweiz;VD;1450;3;Sainte-Croix;Le Château-de-Ste-Croix
Schweiz;VD;1454;0;Sainte-Croix;L'Auberson
Schweiz;VD;1454;2;Sainte-Croix;La Vraconnaz
Schweiz;VD;1423;0;Tévenon;Villars-Burquin
Schweiz;VD;1423;2;Tévenon;Fontanezier
Schweiz;VD;1423;3;Tévenon;Romairon
Schweiz;VD;1423;4;Tévenon;Vaugondry
Schweiz;VD;1092;0;Belmont-sur-Lausanne;Belmont-sur-Lausanne
Schweiz;VD;1033;0;Cheseaux-sur-Lausanne;Cheseaux-sur-Lausanne
Schweiz;VD;1023;0;Crissier;Crissier
Schweiz;VD;1066;0;Epalinges;Epalinges
Schweiz;VD;1008;2;Jouxtens-Mézery;Jouxtens-Mézery
Schweiz;VD;1000;25;Lausanne;Lausanne 25
Schweiz;VD;1000;26;Lausanne;Lausanne 26
Schweiz;VD;1000;27;Lausanne;Lausanne 27
Schweiz;VD;1003;0;Lausanne;Lausanne
Schweiz;VD;1004;0;Lausanne;Lausanne
Schweiz;VD;1005;0;Lausanne;Lausanne
Schweiz;VD;1006;0;Lausanne;Lausanne
Schweiz;VD;1007;0;Lausanne;Lausanne
Schweiz;VD;1010;0;Lausanne;Lausanne
Schweiz;VD;1011;0;Lausanne;Lausanne
Schweiz;VD;1012;0;Lausanne;Lausanne
Schweiz;VD;1015;0;Lausanne;Lausanne
Schweiz;VD;1018;0;Lausanne;Lausanne
Schweiz;VD;1052;0;Le Mont-sur-Lausanne;Le Mont-sur-Lausanne
Schweiz;VD;1094;0;Paudex;Paudex
Schweiz;VD;1008;0;Prilly;Prilly
Schweiz;VD;1009;0;Pully;Pully
Schweiz;VD;1068;0;Pully;Les Monts-de-Pully
Schweiz;VD;1020;0;Renens (VD);Renens VD
Schweiz;VD;1032;0;Romanel-sur-Lausanne;Romanel-sur-Lausanne
Schweiz;VD;1071;0;Chexbres;Chexbres
Schweiz;VD;1072;0;Forel (Lavaux);Forel (Lavaux)
Schweiz;VD;1090;0;Lutry;La Croix (Lutry)
Schweiz;VD;1093;0;Lutry;La Conversion
Schweiz;VD;1095;0;Lutry;Lutry
Schweiz;VD;1070;0;Puidoux;Puidoux
Schweiz;VD;1071;1;Rivaz;Rivaz
Schweiz;VD;1071;2;Saint-Saphorin (Lavaux);St-Saphorin (Lavaux)
Schweiz;VD;1073;0;Savigny;Savigny
Schweiz;VD;1073;2;Savigny;Mollie-Margot
Schweiz;VD;1091;0;Bourg-en-Lavaux;Grandvaux
Schweiz;VD;1091;1;Bourg-en-Lavaux;Aran
Schweiz;VD;1091;3;Bourg-en-Lavaux;Chenaux
Schweiz;VD;1096;0;Bourg-en-Lavaux;Cully
Schweiz;VD;1096;2;Bourg-en-Lavaux;Villette (Lavaux)
Schweiz;VD;1097;0;Bourg-en-Lavaux;Riex
Schweiz;VD;1098;0;Bourg-en-Lavaux;Epesses
Schweiz;VD;1123;0;Aclens;Aclens
Schweiz;VD;1121;0;Bremblens;Bremblens
Schweiz;VD;1164;0;Buchillon;Buchillon
Schweiz;VD;1030;0;Bussigny;Bussigny
Schweiz;VD;1136;0;Bussy-Chardonney;Bussy-Chardonney
Schweiz;VD;1022;0;Chavannes-près-Renens;Chavannes-près-Renens
Schweiz;VD;1134;2;Chigny;Chigny
Schweiz;VD;1127;0;Clarmont;Clarmont
Schweiz;VD;1135;0;Denens;Denens
Schweiz;VD;1026;2;Denges;Denges
Schweiz;VD;1026;3;Echandens;Echandens
Schweiz;VD;1112;0;Echichens;Echichens
Schweiz;VD;1113;0;Echichens;St-Saphorin-sur-Morges
Schweiz;VD;1114;0;Echichens;Colombier VD
Schweiz;VD;1125;0;Echichens;Monnaz
Schweiz;VD;1024;0;Ecublens (VD);Ecublens VD
Schweiz;VD;1163;0;Etoy;Etoy
Schweiz;VD;1175;0;Lavigny;Lavigny
Schweiz;VD;1027;0;Lonay;Lonay
Schweiz;VD;1132;0;Lully (VD);Lully VD
Schweiz;VD;1167;0;Lussy-sur-Morges;Lussy-sur-Morges
Schweiz;VD;1110;0;Morges;Morges
Schweiz;VD;1028;0;Préverenges;Préverenges
Schweiz;VD;1128;0;Reverolle;Reverolle
Schweiz;VD;1122;0;Romanel-sur-Morges;Romanel-sur-Morges
Schweiz;VD;1162;0;Saint-Prex;St-Prex
Schweiz;VD;1025;0;Saint-Sulpice (VD);St-Sulpice VD
Schweiz;VD;1131;0;Tolochenaz;Tolochenaz
Schweiz;VD;1126;0;Vaux-sur-Morges;Vaux-sur-Morges
Schweiz;VD;1029;0;Villars-Sainte-Croix;Villars-Ste-Croix
Schweiz;VD;1168;0;Villars-sous-Yens;Villars-sous-Yens
Schweiz;VD;1134;0;Vufflens-le-Château;Vufflens-le-Château
Schweiz;VD;1115;0;Vullierens;Vullierens
Schweiz;VD;1169;0;Yens;Yens
Schweiz;VD;1063;3;Boulens;Boulens
Schweiz;VD;1514;0;Bussy-sur-Moudon;Bussy-sur-Moudon
Schweiz;VD;1512;0;Chavannes-sur-Moudon;Chavannes-sur-Moudon
Schweiz;VD;1521;0;Curtilles;Curtilles
Schweiz;VD;1682;3;Dompierre (VD);Dompierre VD
Schweiz;VD;1513;0;Hermenches;Hermenches
Schweiz;VD;1682;2;Lovatens;Lovatens
Schweiz;VD;1522;0;Lucens;Lucens
Schweiz;VD;1522;9;Lucens;Oulens-sur-Lucens
Schweiz;VD;1526;0;Lucens;Forel-sur-Lucens
Schweiz;VD;1526;2;Lucens;Cremin
Schweiz;VD;1683;0;Lucens;Brenles
Schweiz;VD;1683;2;Lucens;Chesalles-sur-Moudon
Schweiz;VD;1683;3;Lucens;Sarzens
Schweiz;VD;1510;0;Moudon;Moudon
Schweiz;VD;1045;0;Ogens;Ogens
Schweiz;VD;1682;0;Prévonloup;Prévonloup
Schweiz;VD;1513;2;Rossenges;Rossenges
Schweiz;VD;1510;2;Syens;Syens
Schweiz;VD;1515;0;Villars-le-Comte;Villars-le-Comte
Schweiz;VD;1509;0;Vucherens;Vucherens
Schweiz;VD;1063;0;Montanaire;Chapelle-sur-Moudon
Schweiz;VD;1063;2;Montanaire;Martherenges
Schweiz;VD;1063;4;Montanaire;Peyres-Possens
Schweiz;VD;1409;0;Montanaire;Chanéaz
Schweiz;VD;1410;0;Montanaire;Thierrens
Schweiz;VD;1410;2;Montanaire;Correvon
Schweiz;VD;1410;3;Montanaire;Denezy
Schweiz;VD;1410;5;Montanaire;St-Cierges
Schweiz;VD;1515;1;Montanaire;Neyruz-sur-Moudon
Schweiz;VD;1277;1;Arnex-sur-Nyon;Arnex-sur-Nyon
Schweiz;VD;1273;0;Arzier-Le Muids;Arzier-Le Muids
Schweiz;VD;1269;0;Bassins;Bassins
Schweiz;VD;1268;0;Begnins;Begnins
Schweiz;VD;1279;2;Bogis-Bossey;Bogis-Bossey
Schweiz;VD;1277;0;Borex;Borex
Schweiz;VD;1279;0;Chavannes-de-Bogis;Chavannes-de-Bogis
Schweiz;VD;1290;2;Chavannes-des-Bois;Chavannes-des-Bois
Schweiz;VD;1275;0;Chéserex;Chéserex
Schweiz;VD;1267;2;Coinsins;Coinsins
Schweiz;VD;1291;0;Commugny;Commugny
Schweiz;VD;1296;0;Coppet;Coppet
Schweiz;VD;1299;0;Crans-près-Céligny;Crans-près-Céligny
Schweiz;VD;1263;0;Crassier;Crassier
Schweiz;VD;1266;0;Duillier;Duillier
Schweiz;VD;1262;0;Eysins;Eysins
Schweiz;VD;1297;0;Founex;Founex
Schweiz;VD;1272;0;Genolier;Genolier
Schweiz;VD;1276;0;Gingins;Gingins
Schweiz;VD;1271;0;Givrins;Givrins
Schweiz;VD;1196;0;Gland;Gland
Schweiz;VD;1274;3;Grens;Grens
Schweiz;VD;1295;1;Mies;Mies
Schweiz;VD;1260;0;Nyon;Nyon
Schweiz;VD;1197;0;Prangins;Prangins
Schweiz;VD;1278;0;La Rippe;La Rippe
Schweiz;VD;1264;0;Saint-Cergue;St-Cergue
Schweiz;VD;1265;0;Saint-Cergue;La Cure
Schweiz;VD;1274;1;Signy-Avenex;Signy
Schweiz;VD;1295;2;Tannay;Tannay
Schweiz;VD;1270;0;Trélex;Trélex
Schweiz;VD;1261;33;Le Vaud;Le Vaud
Schweiz;VD;1267;1;Vich;Vich
Schweiz;VD;1355;0;L'Abergement;L'Abergement
Schweiz;VD;1352;0;Agiez;Agiez
Schweiz;VD;1321;0;Arnex-sur-Orbe;Arnex-sur-Orbe
Schweiz;VD;1338;0;Ballaigues;Ballaigues
Schweiz;VD;1446;0;Baulmes;Baulmes
Schweiz;VD;1372;0;Bavois;Bavois
Schweiz;VD;1353;0;Bofflens;Bofflens
Schweiz;VD;1329;0;Bretonnières;Bretonnières
Schweiz;VD;1373;0;Chavornay;Chavornay
Schweiz;VD;1374;0;Chavornay;Corcelles-sur-Chavornay
Schweiz;VD;1435;0;Chavornay;Essert-Pittet
Schweiz;VD;1356;0;Les Clées;Les Clées
Schweiz;VD;1356;2;Les Clées;La Russille
Schweiz;VD;1322;0;Croy;Croy
Schweiz;VD;1326;0;Juriens;Juriens
Schweiz;VD;1357;0;Lignerolle;Lignerolle
Schweiz;VD;1354;0;Montcherand;Montcherand
Schweiz;VD;1350;0;Orbe;Orbe
Schweiz;VD;1148;6;La Praz;La Praz
Schweiz;VD;1324;0;Premier;Premier
Schweiz;VD;1439;0;Rances;Rances
Schweiz;VD;1323;0;Romainmôtier-Envy;Romainmôtier
Schweiz;VD;1355;2;Sergey;Sergey
Schweiz;VD;1358;0;Valeyres-sous-Rances;Valeyres-sous-Rances
Schweiz;VD;1337;0;Vallorbe;Vallorbe
Schweiz;VD;1325;0;Vaulion;Vaulion
Schweiz;VD;1445;0;Vuiteboeuf;Vuiteboeuf
Schweiz;VD;1082;0;Corcelles-le-Jorat;Corcelles-le-Jorat
Schweiz;VD;1078;0;Essertes;Essertes
Schweiz;VD;1613;0;Maracon;Maracon
Schweiz;VD;1081;0;Montpreveyres;Montpreveyres
Schweiz;VD;1088;0;Ropraz;Ropraz
Schweiz;VD;1077;0;Servion;Servion
Schweiz;VD;1080;0;Servion;Les Cullayes
Schweiz;VD;1085;0;Vulliens;Vulliens
Schweiz;VD;1041;22;Jorat-Menthue;Montaubion-Chardonney
Schweiz;VD;1058;0;Jorat-Menthue;Villars-Tiercelin
Schweiz;VD;1059;0;Jorat-Menthue;Peney-le-Jorat
Schweiz;VD;1061;0;Jorat-Menthue;Villars-Mendraz
Schweiz;VD;1062;0;Jorat-Menthue;Sottens
Schweiz;VD;1607;0;Oron;Palézieux
Schweiz;VD;1607;1;Oron;Palézieux-Village
Schweiz;VD;1607;3;Oron;Les Tavernes
Schweiz;VD;1607;4;Oron;Les Thioleyres
Schweiz;VD;1608;0;Oron;Oron-le-Châtel
Schweiz;VD;1608;2;Oron;Bussigny-sur-Oron
Schweiz;VD;1608;3;Oron;Chesalles-sur-Oron
Schweiz;VD;1610;0;Oron;Oron-la-Ville
Schweiz;VD;1610;1;Oron;Châtillens
Schweiz;VD;1610;2;Oron;Vuibroye
Schweiz;VD;1612;0;Oron;Ecoteaux
Schweiz;VD;1076;0;Jorat-Mézières;Ferlens VD
Schweiz;VD;1083;0;Jorat-Mézières;Mézières VD
Schweiz;VD;1084;0;Jorat-Mézières;Carrouge VD
Schweiz;VD;1537;0;Champtauroz;Champtauroz
Schweiz;VD;1545;0;Chevroux;Chevroux
Schweiz;VD;1562;0;Corcelles-près-Payerne;Corcelles-près-Payerne
Schweiz;VD;1543;0;Grandcour;Grandcour
Schweiz;VD;1525;0;Henniez;Henniez
Schweiz;VD;1565;0;Missy;Missy
Schweiz;VD;1530;0;Payerne;Payerne
Schweiz;VD;1551;0;Payerne;Vers-chez-Perrin
Schweiz;VD;1552;0;Trey;Trey
Schweiz;VD;1538;0;Treytorrens (Payerne);Treytorrens (Payerne)
Schweiz;VD;1554;0;Villarzel;Sédeilles
